,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
1806,2020-03-26,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],1eaf9d8e-81b9-4669-a809-57ade12501f0
1807,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],e2bef627-044a-4e09-9c38-ef0a592c1b8f
1808,2020-03-25,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c6871fe9-6127-4f3f-8405-52f6da8c032d
1809,2020-03-25,koinworks,KoinWorks,"Di tengah wabah virus corona ini perekonomian Indonesia juga kena dampaknya.

AFPI mencari solusi pinjaman digital bagi para pelaku UMKM di tanah air.

Yuk, ambil dampak positifnya saat situasi seperti ini!

Stay…  https://www.instagram.com/p/B-KM8kqAMKK/?igshid=1e063ubok5ruw …",['https://www.instagram.com/p/B-KM8kqAMKK/?igshid=1e063ubok5ruw'],0,1,[],0855414d-fdfd-4711-8446-f45c740cdd31
1810,2020-03-25,patarpard3d3,patar pardede,"YaHi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan hingga 18%
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 Download dan *dapatkan 350,000* KOIN dengan kode saya 83200 atau klik  https://koinworks.onelink.me/LgVI/9a0c7c4a 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/9a0c7c4a']",0,0,[],0682120f-4ffc-47a8-abf2-381f741b79f3
1811,2020-03-25,patarpard3d3,patar pardede,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan hingga 18%.
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 Download dan *dapatkan 350,000* KOIN dengan kode saya 83200 atau klik  https://koinworks.onelink.me/LgVI/8f4c1b6b 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/8f4c1b6b']",0,0,[],a80755bc-bc73-47a9-b38e-75301b831ff5
1812,2020-03-25,koinworks,KoinWorks,"Setiap perusahaan pasti ingin berkembang secara sehat. Biasanya, indikasi yang digunakan para CEO untuk mengetahui kondisi perusahaan adalah Laporan Keuangan yang mencakup Neraca, Laporan Laba Rugi, dan Laporan Arus…  https://www.instagram.com/p/B-JtwiFgpGe/?igshid=18artz4i1fyjy …",['https://www.instagram.com/p/B-JtwiFgpGe/?igshid=18artz4i1fyjy'],0,0,[],8f4dbcae-ebde-4003-bc1a-3c44a0ddd428
1813,2020-03-25,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],6ce9de7d-d477-4cef-92bc-94ee285180e2
1814,2020-03-25,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",912d0323-64d8-4df3-ac92-84edfc016479
1815,2020-03-25,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],52495e13-34f2-4e8c-b968-b8bfc6be71e1
1816,2020-03-25,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b47fe29c-782d-4cbb-8972-cebab2dc819c
1817,2020-03-25,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],4268ca49-fb4a-46ef-b624-bfc6aa8a7ade
1818,2020-03-24,koinworks,KoinWorks,"Mana suaranyaaaa yang hari ini WFH?
WFH itu bukan liburan lho! Kita harus tetep semangat dan produktif bekerja mencari cuan.

Biar tambah produktif, nih Miko kasih tau budaya kerja ala Jepang yang bisa kita terapkan…  https://www.instagram.com/p/B-HeMVGAfPJ/?igshid=1965fpaaxb2v8 …",['https://www.instagram.com/p/B-HeMVGAfPJ/?igshid=1965fpaaxb2v8'],0,1,[],a88b4a0a-bfd1-4ed3-b80f-719b563b49b5
1819,2020-03-24,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c105cb3e-a7b2-43ad-8f47-e703ab437916
1820,2020-03-24,nengtanti13,Tanti Amelia,serasa di sangkar emas ya,[],0,1,[],694e61f9-a489-4951-8b4a-a25de3a7f20e
1821,2020-03-24,koinworks,KoinWorks,"Selain himbauan yang kami berikan melalui billboard, kami juga membuat sebuah logo baru sebagai pengingat untuk masyarakat melakukan Social Distancing agar mengurangi penyebaran Virus Corona.

Mari bertahan di rumah…  https://www.instagram.com/p/B-HFlysgAG6/?igshid=1059x16y2wr96 …",['https://www.instagram.com/p/B-HFlysgAG6/?igshid=1059x16y2wr96'],0,1,[],75697392-c60b-4e31-a64a-53ba5f1f69ab
1822,2020-03-24,koinworks,KoinWorks,"Selain himbauan yang kami berikan melalui billboard, kami juga membuat sebuah logo baru sebagai pengingat untuk masyarakat melakukan Social Distancing agar mengurangi penyebaran Virus Corona.

Mari bertahan di rumah…  https://www.instagram.com/p/B-HFgUdASKz/?igshid=pf0f0hydsvm6 …",['https://www.instagram.com/p/B-HFgUdASKz/?igshid=pf0f0hydsvm6'],0,0,[],f36ab469-599e-4400-bddf-272fb26143f9
1823,2020-03-24,holong2712761,raja holong sinaga,Tak jelas,[],0,0,[],c43cdaa6-fb44-4a06-8619-d0ffa443a098
1824,2020-03-24,koinworks,KoinWorks,"Kami percaya, sebagai bagian dari dunia, kami bukan hanya sebuah brand. Kami terdiri dari banyak manusia yang memiliki empati besar terhadap segala masalah kritis yang terjadi di masyarakat kita.

Kami juga merasa…  https://www.instagram.com/p/B-GzuBvAnQ_/?igshid=h6ynu6dhw6xd …",['https://www.instagram.com/p/B-GzuBvAnQ_/?igshid=h6ynu6dhw6xd'],0,1,[],d651aea3-e7f9-405d-9671-7687e72c7d10
1825,2020-03-24,kontannews,KONTAN NEWS,Koinworks akan dampingi pelaku UKM di tengah pandemi corona  http://keuangan.kontan.co.id/news/koinworks-akan-dampingi-pelaku-ukm-di-tengah-pandemi-corona … #Fintech,['http://keuangan.kontan.co.id/news/koinworks-akan-dampingi-pelaku-ukm-di-tengah-pandemi-corona'],0,1,['#fintech'],d4987a97-4d60-478c-828f-7b7201478db3
1826,2020-03-24,dwi__puspita,Dwi Puspita,"Iya nih, udah hampir 2 Minggu dirumah aja aku mbak..",[],0,2,[],a644b647-a78a-463e-a574-9683e2dfe70a
1827,2020-03-24,imamismail_,Imam Ismail,@koinworks tolong cek DM ya,[],0,0,[],4d20bf42-2f32-467b-bb91-e77d0e139757
1828,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],898e96aa-e03a-4d4c-b6fe-c1f3325fb404
1829,2020-03-24,koinworks,KoinWorks,"Banyak hal kecil yang bisa kamu lakukan dirumah di tengah wabah COVID-19. Apa salah satunya?

Aku:
Buat tutorial cuci tangan yang benar lewat TikTok😎

Kalau kamu punya ide #berkaryadarirumah. Coba dong share sama kita!",[],0,0,['#berkaryadarirumah'],6377ae68-878b-43eb-bdf0-a5311be31383
1830,2020-03-24,mutmuthea,Mutia Nurul Rahmah,"Iya teh, ini aja dirumah udah 2 minggu. Hanya keluar buat nyetock belanjaan saja",[],0,1,[],0da35b01-a84c-4156-b4d7-f780489ac003
1831,2020-03-24,folltag,Heri,"Iya, sudah seharusnya kita patuhi agar penyebaran virus tdk makin parah",[],0,1,[],d357584a-fe32-482f-babb-ae79e0ddbf10
1832,2020-03-24,t2h_okti,Okti Li (阿姨),Semua ada resikonya. Karena itu hidup adalah pilihan...,[],0,2,[],3156c31f-08f9-4c2a-8f69-10db503f6d9c
1833,2020-03-24,desty007,Anisa Deasty Malela,"Kepingin banget bisa diam di rumah, tapi kalau ga ngider ga dapat uang untuk hidup sehari2 mba 😭",[],0,0,[],8e1c6e97-9b4a-41f9-80ef-49a77b52094f
1834,2020-03-24,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",eb616937-86b1-4205-ae91-b1994213a30d
1835,2020-03-24,lidbahaweres,Rach Alida Bahaweres,Bilang aja mba. Tegur lapor RT,[],0,0,[],022dc822-ecc8-4487-aee0-61fbbac546ee
1836,2020-03-24,elvanasira,Elva Susanti,"Harus dipatuhi bersama, agar virus ini tdk menyebar makin luas. Sayangnya di tempatku rang orang masih pada kumpul2 😑",[],0,0,[],12c74383-7ccc-4180-ad80-b648fc589823
1837,2020-03-24,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],20aab45c-3a7a-43e5-8fb4-1ef0078b7dd0
1838,2020-03-24,patarpard3d3,patar pardede,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan hingga 18%  

 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 
 Download dan dapatkan 350,000 KOIN dengan kode saya 83200 atau klik  https://koinworks.onelink.me/LgVI/b82ac9e7 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/b82ac9e7']",0,0,[],be93d447-ca95-4a9e-ad4a-1c1154aa8723
1839,2020-03-24,nengtanti13,Tanti Amelia,yoiii,[],0,0,[],b47f3bc8-00b6-43d9-b4b9-e80d61907cc3
1840,2020-03-23,mita_salmaa,salma🦋,"Iya gpp... usm jg sama keren kok
Wkwk  😍😁",[],0,0,[],a34758bb-58cb-4425-9b4b-e995303d7cb9
1841,2020-03-23,mita_salmaa,salma🦋,Wkwk 😁,[],0,2,[],f88507c2-caf6-49ca-b695-37b94a522a3a
1842,2020-03-23,mita_salmaa,salma🦋,Aku ga percaya ah... 🙂,[],0,2,[],74b0ba7f-9b48-44eb-8a93-8ea339a23026
1843,2020-03-23,adsafha,kanjeng,"Iya teh, jurusaku masuknya fakultas hukum jd nanti waktu lulus gelarnya SH",[],0,2,[],e4bcfa81-fa0d-4a81-b032-76df445689c5
1844,2020-03-23,adsafha,kanjeng,Yaaaa teh😭,[],0,2,[],90f9d612-24bc-47dd-9296-18d5f0c86c5c
1845,2020-03-23,adsafha,kanjeng,Oalah,[],0,2,[],73c4a0ea-85ed-411a-888e-acb03df7ac00
1846,2020-03-23,mita_salmaa,salma🦋,Yayasan undip ada bnyk. Aku ga inget. Yg stikom2 yg politeknik2 jg bnyk yg di naungi undip buat akreditasi gitu..  😊,[],0,2,[],c2ed871c-187a-44f8-8eb9-c0cbd2053283
1847,2020-03-23,mita_salmaa,salma🦋,Iyaa... undip. Dulu waktu aku kuliah di semarang. Kok ga liat kanjeng ya ? Saat itu kanjeng msh sd mungkin ya... 😁,[],0,2,[],70b329ce-0414-4ac8-8b4f-fe886dbe3173
1848,2020-03-23,mita_salmaa,salma🦋,"Masa anak fakultas hukum, waktu ada gerhana matahari postingnya foto gerhana! Wkwk",[],0,1,[],dad26ed6-e711-46f9-aacc-61f15dd736cf
1849,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],14439b03-cc82-4193-990d-9fb24acfe9d5
1850,2020-03-23,adsafha,kanjeng,"Aku kan sarjana hukum teh lulusnya😅 jadi bisa kerja di kemenag, jd hakim advokat",[],0,1,[],ba6c7d4e-29b2-43fa-b4ec-660f362acb41
1851,2020-03-23,adsafha,kanjeng,"Universitas semarang teh, loh dulu di undip?",[],0,1,[],0c7ce70d-37fa-4adb-b7be-e29ebba6e8b9
1852,2020-03-23,mita_salmaa,salma🦋,"Aku undip, fakultas ekonomi
Jurusan bisnis management. 
Usm apa itu... ? Aku kok blm tau ?",[],0,1,[],6032bc1b-d551-4bbc-9b6a-1ffb639f4b32
1853,2020-03-23,mita_salmaa,salma🦋,Klo izzah akutansi nti kerjanya acunting. Klo kanjeng ilmu falak nti kerjanya ngurusin tata surya. Riset2 tentang alien gitu ya... ? 😁,[],0,2,[],68a7dedf-af24-4dc2-8db0-c82a953484f8
1854,2020-03-23,mita_salmaa,salma🦋,"Di semarang nya, di kampus apa izzah ? 🤔
Siapa tau kita satu almamater 😍",[],0,1,[],5faeeaf8-1c29-481d-bd86-6f725183c6c8
1855,2020-03-23,adsafha,kanjeng,Nah,[],0,2,[],4f124cdb-cd95-4d9f-92cc-d8128be66539
1856,2020-03-23,adsafha,kanjeng,Otw,[],0,1,[],ee8eace6-a307-4eb1-8aeb-80fdc91a75c4
1857,2020-03-23,adsafha,kanjeng,Aku pokoe ng urusan akutansi kr management gaiso bedake,[],0,1,[],e63cdb95-80da-44c5-bd7e-abeaa861f2ef
1858,2020-03-23,adsafha,kanjeng,Betul,[],0,1,[],ae3262c6-00d5-4737-8bce-dec3365880ee
1859,2020-03-23,adsafha,kanjeng,Oh salah ya😅 maaf:(,[],0,1,[],4eee415b-0dba-4428-9218-ca8f298032c1
1860,2020-03-23,githasiwi,IG @gitasiwi_,Mantaps eh dirumah aja bukan berarti mati gaya ya kak,[],0,1,[],ef596688-e46d-4cd3-b586-d58906a38026
1861,2020-03-23,ginanelwan,Gina Nelwan,"Siap teteh, aku ud di rumah aja udh bberapa hari ini pdhl gatel pen nge mall",[],0,1,[],7d609f77-65ce-40e8-8612-b4af6b4341b0
1862,2020-03-23,adsafha,kanjeng,Managemen teh,[],0,2,[],7dc67e8f-14c4-4185-9c22-e379eb5b9a6c
1863,2020-03-23,adsafha,kanjeng,Gak malaikat juga teh😭,[],0,1,[],c327d1d8-00c7-4974-8848-5db2f194da56
1864,2020-03-23,gyupal_,⁹parme¹⁵ | 오사비⁷💙,"im trying to invest hehe, sp tau ada yg mau jg😌😌
 
Download dan *dapatkan 350,000* KOIN dengan kode saya PL25190 atau klik  https://koinworks.onelink.me/LgVI/d6afdb85 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/d6afdb85'],0,0,[],e083771b-d762-4d99-96de-3ba61809da25
1865,2020-03-23,yuk_ngegalau,Yuk Ngegalau,Enggak lebay padahal kak ya...,[],0,0,[],817fb800-5e20-4886-ba73-e3ea92a1b0ef
1866,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],c9433706-0cec-4cc0-b1d4-907ddd97423f
1867,2020-03-23,mita_salmaa,salma🦋,Makulnya kanjeng selalu dengan teropong ya ? Neropongin langit liat2 malaikat 🙂😁,[],0,2,[],592ae7fe-f3b6-4803-a435-687ab98fbc72
1868,2020-03-23,mita_salmaa,salma🦋,"Kalau kanjeng kan, di fakultas planet ilmu tata surya. Klo izah jurusanya apa ? 🤔",[],0,2,[],a8b8dc6d-57f4-4f4d-9266-2c9e419893bd
1869,2020-03-23,adsafha,kanjeng,Satu kota denganku hanya berbeda kampus,[],0,2,[],d7bec1b6-bca9-49df-b89a-cd3ad1c1e89d
1870,2020-03-23,adsafha,kanjeng,"Ga gitu, praktek semua makulnya😭",[],0,2,[],b3f62999-f5ac-4279-b041-749bcf04d787
1871,2020-03-23,koinworks,KoinWorks,"WFH bikin kamu nggak produktif?
Simak dulu nih manfaat sampai cara dan aplikasi yang bisa bikin kamu produktif selama WFH.

Kalo kamu ada cara sendiri nggak sih biar WFH nya tetap produktif?
Yuk share di kolom komen!  https://www.instagram.com/p/B-EgeigAQFo/?igshid=s1j2h5mkyyfj …",['https://www.instagram.com/p/B-EgeigAQFo/?igshid=s1j2h5mkyyfj'],0,0,[],7f5c11b4-f7f4-456a-9832-6b934fab16f3
1872,2020-03-23,mita_salmaa,salma🦋,Izzah kuliah d mna ya ? 🙂,[],0,2,[],279cb084-4ec8-4b6d-a2a2-a3b7e287fe7a
1873,2020-03-23,mita_salmaa,salma🦋,Kuliah ga online bisa liat2 cowok2 ganteng live di depan mata ya... wkwk,[],0,2,[],bd2a7134-a9c2-436b-a1b2-4a2c35432760
1874,2020-03-23,adsafha,kanjeng,"Kami ga males, cuma kami lebih suka kuliah ga online😭😷",[],0,1,[],5d1fcdf7-14e6-44a0-81c9-0202c80e3ed1
1875,2020-03-23,mita_salmaa,salma🦋,Sama2 caca marica 😍😁 😘,[],0,1,[],4fffdec9-9640-4dca-b3f6-1d32d1375bef
1876,2020-03-23,nutri_jell,Chacaak,Awwww cu angettt makasii teh cangtip ❤️,[],0,1,[],60c292f0-ff77-4f21-9a7e-ec622a763c73
1877,2020-03-23,t2h_okti,Okti Li (阿姨),Jangan keluyuran kalau tidak penting ya Teh...,[],0,1,[],f2e70a67-3841-465e-98c8-d38f246f1d32
1878,2020-03-23,niaharyanto_,ℕ𝕚𝕒 𝕂. ℍ𝕒𝕣𝕪𝕒𝕟𝕥𝕠,Bener bangeeet. Semoga pengingat kayak gini bikin semua ikut program Social Distancing ini. Supaya rantai Covid19 bisa terputus. Dan yang sudah positif bisa intensif ditangani sehingga segera sembuh,[],0,0,[],22b77adb-872d-40d4-8ebc-89ee01fc5c1e
1879,2020-03-23,mita_salmaa,salma🦋,Hei sodariku caca sebangsa tanah dan sebangsa air. Kuliah yg rajin ya jngn malas2san. supaya bisa jd lulusan terbaik 😘,[],0,1,[],d439dded-3060-46d2-8a70-8964d378f190
1880,2020-03-23,nutri_jell,Chacaak,"Hae saudariku sebangsa setanah air, sesatu semesterr kit mahasiswi diambang akhir yg tugasnyaaa ra kiro” 😭",[],0,1,[],72174fa9-48e4-4068-a310-da5b8c0ce14e
1881,2020-03-23,adsafha,kanjeng,"Podo zah😭 rak kuat nek kon ndekem neng omah, ya Allah cepat beri jalan keluar untuk kasus ini😭",[],0,1,[],c5d14898-b407-437b-8bfc-f37dac83d34d
1882,2020-03-23,adsafha,kanjeng,"Iyo, meneh dosen seng nek ngetik mbingungi menungso",[],0,1,[],9701d0c1-a321-4500-b9a9-56e5c336f5f6
1883,2020-03-23,adsafha,kanjeng,Kesel rebahan teros marakke penyakitan,[],0,1,[],3e424fc6-270b-4c10-a9f5-ca83f44ce38f
1884,2020-03-23,idatahmidah1,idatahmidah.com,Iya nih sedih banget liat yg masih cuek.dan belum.sadar...huhu..,[],1,1,[],fc52808f-a40c-4a92-8f9b-3beffc00a2af
1885,2020-03-23,fennibungsu,IG: @fenni_bungsu,"Daku masih di rumah Teh, karena sudah WFH sejak Minggu lalu",[],1,1,[],12df628a-8b5d-4bd8-b741-775539c7387f
1886,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],14718af6-e09f-4d35-a6ba-d33d156d5869
1887,2020-03-23,shyntako,Shyntako,"Iya teh aku juga #dirumahaja nahan diri utk ga pergi kalo gak penting banget, biar wabah ini cepat berlalu",[],1,1,['#dirumahaja'],5238e3dd-f5b4-4958-9441-2a85e21204ed
1888,2020-03-23,fenniuncu,IG: @FenniUncu,"Situasi seperti ini, hendaknya memang ikuti peraturan yang ada",[],1,1,[],a13ba5bd-8d4c-48d3-be32-a09ac6becd21
1889,2020-03-23,idajourneys,"Idajourneys, mom blogger, traveler",Iya nih dalam.kondisinseperti ini mah ketaatan hrs ditingkatkan..💪💪,[],1,1,[],2dad7d24-b3b5-4c04-9f53-d60a25c692a7
1890,2020-03-23,emmamalikanice,IG : @emma.malika.nice,Iya teh aku Dan keluarga dirumah aja gak kemana-mana nih sekarang mo bobok cantik😊,[],0,0,[],683a6150-ef0e-4f5f-9ed2-9e14e7dd1ad2
1891,2020-03-23,ramdeny_id,_Ramdeny_Hartanto_,Iya mending #DirumahAja berkreativitas dan istirahat,[],1,1,['#dirumahaja'],28764b43-99b7-468f-97c7-881e581d5298
1892,2020-03-23,djulaeha5,Djulaeha,"Wah teh, alhamdulilah aku di rumah saja nih udah seminggu. Smoga tuh Virus Corona segera pergi jauh2 ya teh",[],0,2,[],a6762b49-ae9e-470a-b99e-949e3010fe34
1893,2020-03-23,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],f3b1841f-d399-47ef-bd64-4b5f48c7bfd5
1894,2020-03-23,t2h_okti,Okti Li (阿姨),Kita gak tahu pembawa virus yg mana ya. Sementara yg suspect aja ada yg tidak bergejala,[],0,0,[],9a7b4989-828e-4f71-82f7-061aa0eea158
1895,2020-03-23,adsafha,kanjeng,Ok,[],0,0,[],064f7604-f8d3-47d2-9d65-6e294e7e8153
1896,2020-03-23,april_hamsa,April Hamsa - アフﾟリル 八厶サ,"Bener, beruntung banget yang masih bisa kerja dan belajar dari rumah. Kalian tinggal disuruh diem aja kok, bukan disuruh maju ke medan perang.",[],1,1,[],49e51624-000d-4226-8533-7450d1f4167f
