date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id,cleaned,flair_dataset,is_ref
2020-02-28,djie74439081,Djie,Gaji belum cair min,[],0,0,[],a8a65ffb-21d2-4cb5-856f-4923a050f6a6,gaji cair min,gaji belum cair min,False
2020-02-28,anakniparpupuk,Septian Nainggolan,"Kenapa ID produk 212019e483, 212019e976, 212019f7bb, dan 212019ffd7 belum di nyatakan gagal bayar ? Padahal sudah 90 hari kerja dari tanggal jatuh tempo 24 Oktober 2019.",[],0,0,[],7c437dd6-179f-47eb-ad01-79d70c7536b3,id produk 212019e483 212019e976 212019f7bb 212019ffd7 nyatakan gagal bayar sudah kerja tanggal jatuh tempo oktober,kenapa id produk 212019e483 212019e976 212019f7bb dan 212019ffd7 belum di nyatakan gagal bayar padahal sudah hari kerja dari tanggal jatuh tempo oktober,False
2020-02-28,aqdians,Dian,"Hi, let me introduce you to *KoinWorks*,
 
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code a57086 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/fb4acef9 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority","['https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/fb4acef9']",0,0,[],069b08fc-5ec5-4de3-a91b-b03665bbf9fe,let me introduce you to click to watch video be ir7b7hsxwrs and use my a57086 to get koin or click onelink me lgvi fb4acef9 is registered and supervised by ojk indonesia financial service authority,hi let me introduce you to koinworks click to watch video https youtu be ir7b7hsxwrs download and use my code a57086 to get koin or click https koinworks onelink me lgvi fb4acef9 koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-02-28,kudelmut,Della,"Kalo sistem p2p lending lebih percaya ke koinworks sih, lumaian lah buat coba2 haha tapi ga berani nyimpen gede, takut 🙈
Tapi tetep, masih lebih seneng deposito di bank, meskipun bunga nya kecil tapi lebih merasa aman 😂  https://twitter.com/handokotjung/status/1233000707227344896 …",['https://twitter.com/handokotjung/status/1233000707227344896'],0,0,[],32f9fc1a-e177-4f7e-8360-58fcf4037230,kalo sistem p2p lending percaya sih lumaian coba2 haha ga berani nyimpen gede takut tetep seneng deposito bank bunga nya aman handokotjung status ...,kalo sistem p2p lending lebih percaya ke koinworks sih lumaian lah buat coba2 haha tapi ga berani nyimpen gede takut tapi tetep masih lebih seneng deposito di bank meskipun bunga nya kecil tapi lebih merasa aman https twitter com handokotjung status ...,False
2020-02-28,tioyes88,Slamet Septiono,@koinworks cek DM,[],0,0,[],0cf795c7-667a-4b7d-a604-d50ab297b2e4,cek dm,koinworks cek dm,False
2020-02-28,wega94,Wega Kharisma,Untung gw pinjemin ke koinworks,[],0,0,[],997a9583-1776-46f6-93b2-eecbb5b50914,untung gw pinjemin,untung gw pinjemin ke koinworks,False
2020-02-28,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",c413eba3-e553-41a6-aae6-80c8c88df540,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-28,franskwee06,franskwee,Ini email utk apa?,[],0,0,[],4b9d0f5d-f5c4-4f8a-9b2c-b78d3fb38125,email utk,ini email utk apa,False
2020-02-28,franskwee06,franskwee,"Sudah saya DM ya. Tlg dibantu, email ke support blm dijwb",[],0,1,[],5fa80e60-88af-4336-bce1-892aa4622c20,sudah dm ya tlg dibantu email support blm dijwb,sudah saya dm ya tlg dibantu email ke support blm dijwb,False
2020-02-27,timescoid,TIMES INDONESIA,KoinWorks Bertekad Berikan Edukasi Bagi Masyarakat Terkait Fintech | TIMES Indonesia  https://www.times.co.id/read/news/253264/koinworks-bertekad-berikan-edukasi-bagi-masyarakat-terkait-fintech …,['https://www.times.co.id/read/news/253264/koinworks-bertekad-berikan-edukasi-bagi-masyarakat-terkait-fintech'],0,0,[],5af725cf-ce9d-45f5-81e8-0b2390d0e513,bertekad edukasi masyarakat terkait fintech times indonesia times co id read news bertekad edukasi masyarakat terkait fintech ...,koinworks bertekad berikan edukasi bagi masyarakat terkait fintech times indonesia https www times co id read news koinworks bertekad berikan edukasi bagi masyarakat terkait fintech ...,False
2020-02-27,dhikeyyy,🍀,"Kooo mau reviewnya dong lg pengen nyoba ke assetku, koinworks atau p2p lainnya. Masih maju mundur nih, makasih Koo🙏",[],0,0,[],49006736-f629-4126-ae58-f6ecc329b420,kooo reviewnya lg pengen nyoba assetku p2p maju mundur nih makasih koo,kooo mau reviewnya dong lg pengen nyoba ke assetku koinworks atau p2p lainnya masih maju mundur nih makasih koo,False
2020-02-27,rzwicaksono,reza,@koinworks ga ada tindakan nih dr koinworks utk.peminjaman 2120193c23,[],0,0,[],fc3d0618-5748-48c2-8000-1c6e06515602,ga ada tindakan nih dr utk peminjaman 2120193c23,koinworks ga ada tindakan nih dr koinworks utk peminjaman 2120193c23,False
2020-02-27,alizahilya,Aliza Hilya Mafaza Ginting,"naksingudanta@gmail.com Bu😊, sangat antusias utk masa depan lebih baik bersama koinWork",[],0,1,[],12eb321a-bcc1-4159-adea-c08e95c0119b,naksingudanta gmail bu antusias utk koinwork,naksingudanta gmail com bu sangat antusias utk masa depan lebih baik bersama koinwork,False
2020-02-27,kontannews,KONTAN NEWS,"Hingga akhir tahun 2020, Koinworks targetkan punya 1 juta pengguna  http://keuangan.kontan.co.id/news/hingga-akhir-tahun-2020-koinworks-targetkan-punya-1-juta-pengguna … #Fintech",['http://keuangan.kontan.co.id/news/hingga-akhir-tahun-2020-koinworks-targetkan-punya-1-juta-pengguna'],0,0,['#fintech'],75e808d4-2535-4775-9b90-940dabc4acd1,targetkan juta pengguna keuangan kontan co id news targetkan juta pengguna ... fintech,hingga akhir tahun koinworks targetkan punya juta pengguna http keuangan kontan co id news hingga akhir tahun koinworks targetkan punya juta pengguna ... fintech,False
2020-02-27,mcarasul,Izzatul Islam wal Muslimin,"#KamisAmbyar Bodoh Amat ® oleh Shifrun

Sebuah situs berita koinworks mengutip 5 ciri-ciri orang bodoh yang diklaim merupakan hasil dari penelitian para ahli

READ TILL THE END.  pic.twitter.com/6itfWOMxhy",[],0,2,['#kamisambyar'],0b8b2b3f-3281-4964-a0c0-c253fcdb2b81,kamisambyar bodoh (r) shifrun situs berita mengutip ciri ciri orang bodoh diklaim hasil penelitian ahli read till the end 6itfwomxhy,kamisambyar bodoh amat (r) oleh shifrun sebuah situs berita koinworks mengutip ciri ciri orang bodoh yang diklaim merupakan hasil dari penelitian para ahli read till the end pic twitter com 6itfwomxhy,False
2020-02-27,bang_bar0n,Hartois,Koinworks kenceng banget yah promonya.,[],0,0,[],379d404c-29e5-4ba5-b990-ef24d2f950fe,kenceng yah promonya,koinworks kenceng banget yah promonya,False
2020-02-27,femalegeek_org,FemaleGeek,"In the other side, so many booth of startup which joined this conference, like Behave, dicoding, koinworks, etx check it out these photos #MSDevCon #MSID25 pic.twitter.com/TIhlkhKDNO",[],2,5,"['#msdevcon', '#msid25']",bf8b277f-1cdb-43ea-9967-58dab074b522,in the other side so many booth of startup which joined this conference like behave dicoding etx check it out these photos msdevcon msid25 tihlkhkdno,in the other side so many booth of startup which joined this conference like behave dicoding koinworks etx check it out these photos msdevcon msid25 pic twitter com tihlkhkdno,False
2020-02-27,captain_kuro,Khandar William,"@koinworks aplikasi error, data pendanaan ga keluar",[],0,0,[],b2861f58-d2a1-47b5-ba48-169ed1a4d942,aplikasi error data pendanaan ga,koinworks aplikasi error data pendanaan ga keluar,False
2020-02-27,liputan4com,LIPUTAN4.COM,"KoinWorks, Platform Fintech Mudah Dan Aman Untuk Investasi Serta Peminjaman  https://liputan4.com/koinworks-platform-fintech-mudah-dan-aman-untuk-investasi-serta-peminjaman/ … pic.twitter.com/L0ESWtb3yx",['https://liputan4.com/koinworks-platform-fintech-mudah-dan-aman-untuk-investasi-serta-peminjaman/'],0,0,[],ae557ab4-1bfd-4009-a043-829eb701ba45,platform fintech mudah aman investasi peminjaman liputan4 platform fintech mudah aman investasi peminjaman ... l0eswtb3yx,koinworks platform fintech mudah dan aman untuk investasi serta peminjaman https liputan4 com koinworks platform fintech mudah dan aman untuk investasi serta peminjaman ... pic twitter com l0eswtb3yx,False
2020-02-27,teknogav,Teknogav.com,Tips Berinvestasi dengan KoinWorks --  https://www.teknogav.com/2020/02/tips-investasi-koinworks.html …,['https://www.teknogav.com/2020/02/tips-investasi-koinworks.html'],1,1,[],e468943a-093d-40ae-842c-c0b8ddd870ef,tips berinvestasi teknogav tips investasi ...,tips berinvestasi dengan koinworks https www teknogav com tips investasi koinworks html ...,False
2020-02-27,medanphaikia,medanian,@koinworks down ya? Tidak bisa login  pic.twitter.com/9yc0fN1SUV,[],0,0,[],4d8c2901-65c7-435e-8d68-356f09556d42,down ya bisa login 9yc0fn1suv,koinworks down ya tidak bisa login pic twitter com 9yc0fn1suv,False
2020-02-27,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",4ec2ddcc-0685-4e3f-9db8-5041262730af,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-27,stvenc,Steven,@koinworks tolong cek DM ya,[],0,0,[],f262fd67-7d2c-4a94-8f83-83ee1cf15d6f,tolong cek dm ya,koinworks tolong cek dm ya,False
2020-02-27,captain_kuro,Khandar William,"@koinworks app nya lagi error? Muncul ""something went wrong"" terus. Ga ada data muncul. Udah versi terbaru",[],0,0,[],26c4a6ae-8fc9-41f9-a574-2e5ff0df68f7,nya error muncul something went wrong ga ada data muncul udah versi terbaru,koinworks app nya lagi error muncul something went wrong terus ga ada data muncul udah versi terbaru,False
2020-02-27,kmzkgyn,gy,koinworks lagi error ya min?  pic.twitter.com/5XGcG4TgPN,[],0,0,[],35a2c7ee-ed9a-48f1-862e-b16e8512b0e2,error ya min 5xgcg4tgpn,koinworks lagi error ya min pic twitter com 5xgcg4tgpn,False
2020-02-27,danytrikusuma,Dany Tri Kusuma,@koinworks min webnya n appsnya kok ga bisa dibuka di punyaku. Kenapa nih,[],0,0,[],06db12de-1686-427f-a5b0-ad1d437f6e9f,min webnya n appsnya ga bisa dibuka punyaku nih,koinworks min webnya n appsnya kok ga bisa dibuka di punyaku kenapa nih,False
2020-02-27,alizahilya,Aliza Hilya Mafaza Ginting,Sudah seminggu pengajuan pinjaman kok belum di proses ya Bu?,[],0,0,[],b8c35db0-18dc-4e9c-ad9b-86fc0e17c64e,sudah seminggu pengajuan pinjaman proses ya bu,sudah seminggu pengajuan pinjaman kok belum di proses ya bu,False
2020-02-26,osinovenda,Bro,"@koinworks halo, 2 kampanyeku ini kenapa ya? Dari awal februari statusnya 'mendatang' terus? Mohon bantuannya. Terimakasih  pic.twitter.com/DmJ9v5HfSb",[],0,0,[],c2ddc76a-3a28-421f-a690-a90d4d64a62d,halo kampanyeku ya februari statusnya mohon bantuannya terimakasih dmj9v5hfsb,koinworks halo kampanyeku ini kenapa ya dari awal februari statusnya mendatang terus mohon bantuannya terimakasih pic twitter com dmj9v5hfsb,False
2020-02-26,reckyseptyan93,Recky Septyan,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya RS63464",['https://youtu.be/1AHNVeiG4NE'],0,0,[],f54c509a-5d37-4dac-836f-52a8c18cebf0,super financial indonesia hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dapatkan koin kode rs63464,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app lihat videonya https youtu be 1ahnveig4ne download dan dapatkan koin dengan kode saya rs63464,False
2020-02-26,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indonesia First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],1eeb2159-10cc-4a7e-9b39-433def2ab604,let me introduce you to indonesia first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indonesia first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-26,liacliq,Aulia Istiani,"Download and *Use my code 01517 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/8e94b3a7 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/8e94b3a7'],2,0,[],cab9f34c-73d6-4552-922b-4b2abb80c23b,and use my to get koin or click onelink me lgvi 8e94b3a7 is registered and supervised by ojk indonesia financial service authority,download and use my code to get koin or click https koinworks onelink me lgvi 8e94b3a7 koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-02-26,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",0273590a-38b8-4e09-a34f-1d57e065b536,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-26,kabarsukadotcom,kabarsuka.com,"KoinWorks Berbuka Puasa Bersama Media: Jaga Hati, Jaga THR  http://rviv.ly/FHXKJZ ",['http://rviv.ly/FHXKJZ'],0,0,[],a3a94145-391b-41e8-82a3-dd4fd4777126,berbuka puasa media jaga hati jaga thr rviv ly fhxkjz,koinworks berbuka puasa bersama media jaga hati jaga thr http rviv ly fhxkjz,False
2020-02-25,gus_kalacakra,Gus Cokro,@koinworks berapa hari penarikan dana sampai di bank pendana?,[],0,0,[],e0761804-4449-47c6-8acf-bd0fe85c3edf,penarikan dana bank pendana,koinworks berapa hari penarikan dana sampai di bank pendana,False
2020-02-25,kabarsukadotcom,kabarsuka.com,#DitraktirKoinWorks; Sebuah Bentuk Apresiasi KoinWorks bagi para #PahlawanFinansial Indonesia http://rviv.ly/SbO9eY ,['http://rviv.ly/SbO9eY'],0,0,"['#ditraktirkoinworks', '#pahlawanfinansial']",2b19e81e-c890-467f-8a6d-7d5b909e87ff,ditraktirkoinworks bentuk apresiasi pahlawanfinansial indonesia rviv ly sbo9ey,ditraktirkoinworks sebuah bentuk apresiasi koinworks bagi para pahlawanfinansial indonesia http rviv ly sbo9ey,False
2020-02-25,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indonesia First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],c7a92669-9227-4b11-a2b5-ae1f6e6b2ab9,let me introduce you to indonesia first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indonesia first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-25,fikarcrypto,Fick,"Mau 350.000 Gratis?
 
 Download dan *dapatkan 350,000*  dengan kode saya YS05248 atau klik  https://koinworks.onelink.me/LgVI/7554a71f 
KoinWorks *terdaftar dan diawasi oleh OJK* 

#koinworks
#kaya #investasi #duitgratis #uanggratis #uangkaget #kayaraya pic.twitter.com/O3GVvZSNNG",['https://koinworks.onelink.me/LgVI/7554a71f'],0,0,"['#koinworks', '#kaya', '#investasi', '#duitgratis', '#uanggratis', '#uangkaget', '#kayaraya']",f56ff126-2b8a-434b-90a2-890de4e4bc00,gratis dapatkan kode ys05248 klik onelink me lgvi 7554a71f terdaftar diawasi ojk kaya investasi duitgratis uanggratis uangkaget kayaraya o3gvvzsnng,mau gratis download dan dapatkan dengan kode saya ys05248 atau klik https koinworks onelink me lgvi 7554a71f koinworks terdaftar dan diawasi oleh ojk koinworks kaya investasi duitgratis uanggratis uangkaget kayaraya pic twitter com o3gvvzsnng,False
2020-02-25,franskwee06,franskwee,"@koinworks Hi, tlg dibantu uang saya blm masuk ke account cash. Kronologi sbb :
14 Feb : Top Up account cash
18 Feb : Email ke support krn ga reflect di account saya
19 Feb : Dijwb Support, sudah disampaikan dan diminta cek rekening berkala
25 Feb : sampe skrg tdk ada masuk",[],0,0,[],2b7d2b71-2744-40e4-b648-77fc619a9b62,tlg dibantu uang blm masuk account cash kronologi sbb feb top up account cash feb email support krn ga reflect account feb dijwb support sudah cek rekening berkala feb sampe skrg tdk ada masuk,koinworks hi tlg dibantu uang saya blm masuk ke account cash kronologi sbb feb top up account cash feb email ke support krn ga reflect di account saya feb dijwb support sudah disampaikan dan diminta cek rekening berkala feb sampe skrg tdk ada masuk,False
2020-02-25,yadimaisur,Suryadi,"[PROMO] #PesanDariHati Welly Ng, Owner Beauty Barn  https://koinworks.com/blog/promo-pesan-dari-hati/ … lewat @koinworks",['https://koinworks.com/blog/promo-pesan-dari-hati/'],0,0,['#pesandarihati'],24979f6c-ca0c-45a5-951a-ec83d81ef974,promo pesandarihati welly ng owner beauty barn blog promo pesan hati ...,promo pesandarihati welly ng owner beauty barn https koinworks com blog promo pesan dari hati ... lewat koinworks,False
2020-02-25,thelittlefrog,penny puspitasari,"KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.  https://youtu.be/1AHNVeiG4NE  
 Download dapatkan 350,000 KOIN dengan kode saya BS21031 klik  https://koinworks.onelink.me/LgVI/d8395846 
KoinWorks terdaftar & diawasi oleh OJK","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/d8395846']",0,0,[],c7a35eed-e291-48aa-8d74-4b91df2011fb,super financial indonesia hasil pendanaan p a pinjaman agunan be 1ahnveig4ne dapatkan koin kode bs21031 klik onelink me lgvi d8395846 terdaftar diawasi ojk,koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app https youtu be 1ahnveig4ne download dapatkan koin dengan kode saya bs21031 klik https koinworks onelink me lgvi d8395846 koinworks terdaftar diawasi oleh ojk,False
2020-02-25,sabdaawal,Sabda Awal,"MINIMAL INVESTASI
bervariasi tergantung fintek itu sendiri. mulai dari 5k - 3 juta.
qazwa : 5k
modalrakyat : 25k
ammana : 50k
akseleran, koinworks : 100k
Asetku :1 s.d 2 juta
amartha : 3 juta",[],1,1,[],7cefd3d9-1e3c-430d-b536-6f1517d40891,minimal investasi bervariasi tergantung fintek 5k juta qazwa 5k modalrakyat 25k ammana 50k akseleran 100k asetku s d juta amartha juta,minimal investasi bervariasi tergantung fintek itu sendiri mulai dari 5k juta qazwa 5k modalrakyat 25k ammana 50k akseleran koinworks 100k asetku s d juta amartha juta,False
2020-02-25,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",68904e0d-c0c0-475c-a139-895333ab00bb,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-24,friiyayy,라,@koinworks halo min mau nanya cara gunain koin gmna ya? Ini koin gak bisa buat beli koinrobo?,[],0,0,[],fee9a096-5806-4979-871f-15c3840aeffb,halo min nanya gunain koin gmna ya koin gak bisa beli koinrobo,koinworks halo min mau nanya cara gunain koin gmna ya ini koin gak bisa buat beli koinrobo,False
2020-02-24,gizmologiid,Review Gadget Indonesia,KoinWorks Perkenalkan Fitur KoinP2P di Aplikasi Terbarunya  https://gizmologi.id/news/koinworks-fitur-koinp2p/ …,['https://gizmologi.id/news/koinworks-fitur-koinp2p/'],0,0,[],575d3d33-3582-4564-941c-1f60bfdf5020,perkenalkan fitur koinp2p aplikasi terbarunya gizmologi id news fitur koinp2p ...,koinworks perkenalkan fitur koinp2p di aplikasi terbarunya https gizmologi id news koinworks fitur koinp2p ...,False
2020-02-24,novawidyanto,Nova Widyanto,"Hi, let me introduce you to KoinWorks, Indonesia First Super Financial App. Get return up to 18% p.a*  in one single app. 

 Download and *Use my code 01646 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/fe54b04c 
KoinWorks is *registered and supervised by OJK*",['https://koinworks.onelink.me/LgVI/fe54b04c'],0,0,[],8bd644cf-3a06-4264-a89a-523d43231b56,let me introduce you to indonesia first super financial get return up to p a in one single and use my to get koin or click onelink me lgvi fe54b04c is registered and supervised by ojk,hi let me introduce you to koinworks indonesia first super financial app get return up to p a in one single app download and use my code to get koin or click https koinworks onelink me lgvi fe54b04c koinworks is registered and supervised by ojk,False
2020-02-24,gizmologi,Gizmologi.ID,Platform fintech @KoinWorks Perkenalkan Fitur KoinP2P  https://gizmologi.id/news/koinworks-fitur-koinp2p/ … pic.twitter.com/RelwmrUOsl,['https://gizmologi.id/news/koinworks-fitur-koinp2p/'],0,1,[],9fd078ef-e804-449b-a6f4-848e9ad71f7c,platform fintech perkenalkan fitur koinp2p gizmologi id news fitur koinp2p ... relwmruosl,platform fintech koinworks perkenalkan fitur koinp2p https gizmologi id news koinworks fitur koinp2p ... pic twitter com relwmruosl,False
2020-02-24,neoriowidjaja,neorio widjaja,"@koinworks halo admin, saya hari ini tidak bisa log in sama sekali karena kode OTP nya tidak saya terima. Tolong diperbaiki",[],0,0,[],5ca59983-0827-4fe3-a908-66da859ea168,halo admin bisa log in kode otp nya terima tolong diperbaiki,koinworks halo admin saya hari ini tidak bisa log in sama sekali karena kode otp nya tidak saya terima tolong diperbaiki,False
2020-02-24,femmesabaru,femme 🧚🏼‍♀️,"@koinworks halo - boleh tolong bantuannya? mau login udah request OTP tapi ga diterima. akhirnya coba resend tapi tetep ga diterima. sampai akhirnya 3 kali dan dibilang ""you entered the wrong code for 3 times"" padahal dpt OTP nya aja engga :(  pic.twitter.com/gP7HeC6gXJ",[],0,0,[],eca4f715-eec8-42ed-a2cc-35f4cd3b9d19,halo tolong bantuannya login udah request otp ga diterima coba resend tetep ga diterima kali dibilang you entered the wrong for times dpt otp nya engga gp7hec6gxj,koinworks halo boleh tolong bantuannya mau login udah request otp tapi ga diterima akhirnya coba resend tapi tetep ga diterima sampai akhirnya kali dan dibilang you entered the wrong code for times padahal dpt otp nya aja engga pic twitter com gp7hec6gxj,False
2020-02-24,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",23b1954c-517e-4240-ad9d-3ff34bb2f792,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-24,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indonesia First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],f0730010-fb13-43f8-9b7d-0080bfdd4fef,let me introduce you to indonesia first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indonesia first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-23,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",1899e50f-41c6-43d0-b756-2bb208353751,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-22,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",8258b333-bb16-4d76-89c9-85f64c347f4d,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-22,andrekalanov7,Andre,"Hi, let me introduce you to
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code 82911 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/568f965a 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority","['https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/568f965a']",0,0,[],1582a371-a711-4f56-a902-6085c27500e6,let me introduce you to click to watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 568f965a is registered and supervised by ojk indonesia financial service authority,hi let me introduce you to click to watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 568f965a koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-02-21,atunngg,Pemuda Bersemangat,"Efeknya pendanaan di KoinWorks harus menunggu cukup lama dari dana mulai diinvestasikan hingga menghasilkan, karena harus memenuhi kuota pendanaan & menunggu dokumen lengkap, baru dana disalurkan. Sedangkan yang lain, dana yang diinvestasikan langsung disalurkan dan menghasilkan.",[],0,0,[],2bc3cbfd-04d8-4a5f-b7b8-4721602873df,efeknya pendanaan menunggu dana diinvestasikan menghasilkan memenuhi kuota pendanaan menunggu dokumen lengkap dana disalurkan dana diinvestasikan langsung disalurkan menghasilkan,efeknya pendanaan di koinworks harus menunggu cukup lama dari dana mulai diinvestasikan hingga menghasilkan karena harus memenuhi kuota pendanaan menunggu dokumen lengkap baru dana disalurkan sedangkan yang lain dana yang diinvestasikan langsung disalurkan dan menghasilkan,False
